client_num,customer_age,gender,dependent_count,education_level,marital_status,state_cd,zipcode,car_owner,house_owner,personal_loan,contact,customer_job,income,cust_satisfaction_score
715849983,52,Female,3,Uneducated,Single,CA,91750,yes,no,no,cellular,Selfemployeed,47455.00,2.00
715851333,48,Male,2,Graduate,Married,TX,91750,yes,yes,yes,cellular,White-collar,103210.00,3.00
715855083,44,Female,2,Doctorate,Married,TX,91750,no,yes,no,cellular,Businessman,32530.00,3.00
715856208,57,Female,2,Unknown,Single,NY,91750,no,no,no,cellular,Retirees,48067.00,2.00
715857183,48,Female,4,Graduate,Married,NY,91750,yes,no,no,cellular,Govt,22529.00,1.00
715858008,53,Female,1,High School,Married,FL,91750,no,no,no,cellular,Selfemployeed,10328.00,3.00
715859058,49,Female,2,Graduate,Married,FL,91750,no,no,yes,unknown,Selfemployeed,12568.00,3.00
715864983,36,Male,3,High School,Single,CA,91750,no,yes,no,cellular,Selfemployeed,82456.00,2.00
715866033,49,Female,1,Unknown,Married,FL,91750,yes,no,no,cellular,Businessman,43466.00,3.00
715870758,57,Female,2,High School,Married,NY,91750,no,no,no,unknown,White-collar,26113.00,1.00
715872333,44,Female,1,Unknown,Single,NY,91750,no,no,no,cellular,Selfemployeed,12150.00,1.00
715878183,48,Female,2,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,14975.00,3.00
715880283,61,Male,0,Doctorate,Single,CA,91750,yes,yes,no,telephone,Govt,72565.00,1.00
715883358,55,Female,1,Unknown,Married,FL,91750,yes,no,no,cellular,Blue-collar,14405.00,3.00
715884858,41,Female,3,Uneducated,Married,TX,91750,yes,no,no,cellular,Selfemployeed,14864.00,3.00
715891533,43,Male,2,High School,Married,FL,91750,yes,yes,yes,cellular,Blue-collar,99423.00,3.00
715893633,33,Male,1,Graduate,Married,NJ,91750,yes,yes,no,cellular,Blue-collar,76814.00,2.00
715898058,39,Female,2,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,14975.00,3.00
715901508,51,Female,2,High School,Single,TX,91750,no,no,no,unknown,Businessman,16886.00,3.00
715904433,47,Female,3,Doctorate,Married,TX,91750,no,yes,yes,unknown,White-collar,20801.00,2.00
715905633,38,Female,1,High School,Married,CA,91750,no,yes,no,unknown,White-collar,37310.00,3.00
715908558,42,Male,5,High School,Unknown,CA,91750,no,yes,yes,cellular,Govt,104975.00,3.00
715910883,43,Male,2,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,67312.00,3.00
715915458,38,Female,3,Uneducated,Single,NY,91750,no,no,no,cellular,Selfemployeed,7865.00,1.00
715919283,31,Male,0,Graduate,Married,FL,91750,no,no,no,cellular,Govt,23387.00,2.00
715921758,48,Female,5,Unknown,Married,CA,91750,no,yes,no,cellular,Businessman,33298.00,2.00
715923408,47,Female,2,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Businessman,193362.00,1.00
715928808,40,Male,2,Unknown,Married,CA,91750,yes,no,no,cellular,Blue-collar,69493.00,1.00
715932708,58,Female,1,High School,Married,CA,91750,no,yes,no,telephone,Retirees,59187.00,1.00
715934283,62,Female,2,Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,34375.00,2.00
715937133,49,Female,4,Uneducated,Married,FL,91750,no,no,no,unknown,Selfemployeed,14975.00,2.00
715940358,50,Female,2,Graduate,Single,TX,91750,no,yes,yes,cellular,Retirees,16125.00,2.00
715941633,42,Male,4,Graduate,Married,TX,91750,no,yes,yes,cellular,Govt,42374.00,3.00
715942683,40,Female,4,Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,26037.00,1.00
715948833,61,Male,0,Graduate,Single,TX,91750,yes,yes,no,cellular,Retirees,90700.00,3.00
715950483,52,Female,4,Graduate,Single,NY,91750,no,yes,no,cellular,Govt,26595.00,2.00
715952883,60,Female,2,Unknown,Married,TX,91750,no,yes,no,unknown,Selfemployeed,15366.00,1.00
715954158,59,Female,2,High School,Married,TX,91750,no,yes,no,cellular,Blue-collar,27417.00,2.00
715955208,55,Male,1,High School,Married,CA,91750,no,yes,no,cellular,Retirees,67059.00,1.00
715956258,52,Female,2,Unknown,Married,FL,91750,no,no,no,cellular,Businessman,19514.00,1.00
715957233,49,Male,2,Graduate,Married,NY,91750,yes,yes,no,cellular,White-collar,74459.00,3.00
715958583,39,Female,3,Graduate,Single,NY,91750,no,no,yes,telephone,Selfemployeed,39116.00,3.00
715960308,42,Female,1,Graduate,Single,TX,91750,yes,no,no,unknown,Blue-collar,20241.00,3.00
715964058,51,Male,0,High School,Single,CA,91750,no,yes,no,cellular,White-collar,93267.00,3.00
715968858,52,Female,0,Doctorate,Single,NJ,91750,no,no,no,cellular,Businessman,16475.00,3.00
715970133,40,Female,4,Uneducated,Married,NY,91750,yes,yes,yes,cellular,Blue-collar,37523.00,3.00
715971108,45,Female,4,High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975.00,3.00
715973583,40,Female,2,Graduate,Married,CA,91750,no,no,no,cellular,Selfemployeed,12845.00,3.00
715974783,63,Male,0,Uneducated,Single,TX,91750,no,yes,no,cellular,Retirees,69883.00,1.00
715976433,46,Female,1,Post-Graduate,Married,NY,91750,no,no,no,cellular,Businessman,53817.00,2.00
715980258,44,Male,1,Uneducated,Married,CA,91750,yes,yes,yes,cellular,Selfemployeed,79317.00,2.00
715984908,46,Male,2,Unknown,Married,NJ,91750,yes,no,no,cellular,Businessman,81111.00,1.00
715986258,44,Male,4,Uneducated,Single,TX,91750,no,no,no,cellular,Selfemployeed,48317.00,1.00
715987758,47,Female,1,Unknown,Married,CA,91750,yes,yes,yes,cellular,Govt,34624.00,1.00
715989108,46,Male,3,High School,Single,NY,91750,yes,yes,no,unknown,White-collar,120186.00,3.00
715992558,52,Female,3,Unknown,Married,IL,91750,no,yes,no,cellular,White-collar,19391.00,1.00
715993608,34,Female,1,Graduate,Single,FL,91750,no,no,no,cellular,Selfemployeed,14975.00,1.00
715995933,43,Male,3,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,71320.00,1.00
715996983,59,Female,1,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,14975.00,2.00
715999608,52,Female,1,Graduate,Single,FL,91750,no,no,yes,cellular,Selfemployeed,12802.00,3.00
716002458,40,Female,2,Graduate,Single,TX,91750,no,yes,no,unknown,Businessman,221548.00,3.00
716004258,46,Male,4,High School,Married,IL,91750,no,no,no,telephone,Businessman,239346.00,3.00
716007708,50,Male,1,Post-Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,79486.00,2.00
716009883,50,Female,2,Unknown,Single,NY,91750,no,yes,no,cellular,Selfemployeed,55001.00,3.00
716013858,39,Male,3,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,89616.00,3.00
716014983,49,Female,3,Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,41586.00,1.00
716019333,45,Female,4,High School,Single,TX,91750,yes,yes,no,cellular,White-collar,50008.00,3.00
716022258,47,Female,3,Graduate,Married,NY,91750,yes,no,yes,cellular,Businessman,17154.00,3.00
716023533,41,Male,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,58093.00,1.00
716024808,41,Female,3,Graduate,Single,FL,91750,no,no,no,unknown,Selfemployeed,5225.00,3.00
716027208,51,Female,3,High School,Married,CA,91750,no,no,no,unknown,Selfemployeed,6550.00,2.00
716028108,44,Male,4,Post-Graduate,Married,FL,91750,yes,no,no,cellular,White-collar,73450.00,1.00
716029158,44,Male,2,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975.00,2.00
716032233,50,Female,1,Post-Graduate,Single,FL,91750,yes,yes,no,telephone,Blue-collar,46694.00,2.00
716033508,49,Male,2,Unknown,Unknown,NJ,91750,yes,yes,no,cellular,Retirees,66282.00,1.00
716037708,46,Female,3,Graduate,Single,TX,91750,no,yes,no,cellular,Govt,35666.00,1.00
716038533,60,Female,1,High School,Married,TX,91750,yes,yes,yes,cellular,Selfemployeed,14078.00,1.00
716039433,40,Female,2,Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,37475.00,1.00
716040783,43,Male,5,Graduate,Single,NY,91750,no,no,no,telephone,White-collar,52670.00,3.00
716041908,41,Female,4,Unknown,Single,TX,91750,no,no,no,cellular,Businessman,59737.00,2.00
716043258,53,Female,3,High School,Married,TX,91750,yes,no,no,cellular,Selfemployeed,14975.00,3.00
716044383,54,Female,2,Graduate,Married,TX,91750,yes,yes,yes,cellular,Retirees,53012.00,3.00
716045508,54,Male,5,Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,109416.00,2.00
716053083,59,Female,0,Graduate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,2565.00,1.00
716056158,52,Female,0,Post-Graduate,Single,NY,91750,yes,no,no,cellular,Selfemployeed,26524.00,2.00
716059608,41,Female,4,Graduate,Married,CA,91750,yes,yes,no,cellular,Retirees,35853.00,1.00
716060358,47,Male,4,Graduate,Married,FL,91750,no,no,no,cellular,Govt,87112.00,3.00
716063583,36,Male,1,Post-Graduate,Married,FL,91750,no,yes,no,cellular,Blue-collar,115769.00,1.00
716067333,36,Male,3,Unknown,Single,NY,91750,no,yes,no,cellular,Blue-collar,68479.00,2.00
716068683,36,Female,3,Graduate,Single,CA,91750,yes,no,no,cellular,White-collar,34652.00,1.00
716071233,44,Male,5,Unknown,Married,NY,91750,no,no,no,cellular,Blue-collar,70892.00,3.00
716075208,45,Female,4,Uneducated,Married,AK,72023,no,no,yes,unknown,Selfemployeed,17522.00,3.00
716077458,44,Female,3,Graduate,Single,TX,91750,yes,no,yes,cellular,Selfemployeed,35357.00,3.00
716079708,39,Male,0,Doctorate,Single,NY,91750,yes,no,no,cellular,Govt,72515.00,2.00
716088783,55,Male,3,Post-Graduate,Married,CA,91750,no,no,no,cellular,White-collar,111554.00,3.00
716089983,32,Female,2,Post-Graduate,Single,TX,91750,yes,yes,no,telephone,Blue-collar,20212.00,2.00
716093133,44,Female,2,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,43203.00,2.00
716094333,43,Female,3,Graduate,Married,NY,91750,yes,no,no,telephone,White-collar,32109.00,3.00
716096358,52,Female,3,Graduate,Unknown,TX,91750,no,yes,no,cellular,Govt,41556.00,2.00
716098683,46,Male,3,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,109553.00,3.00
716099958,41,Female,3,Graduate,Single,FL,91750,no,no,yes,telephone,Govt,36582.00,3.00
716101308,55,Male,3,Graduate,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,55187.00,1.00
716102583,37,Female,2,High School,Single,CA,91750,no,no,no,unknown,Blue-collar,19226.00,2.00
716104983,54,Female,2,Graduate,Married,FL,91750,yes,yes,no,telephone,Selfemployeed,14975.00,3.00
716106108,46,Female,3,Graduate,Married,CA,90025,no,yes,no,cellular,Businessman,130299.00,3.00
716107158,54,Female,5,Unknown,Single,FL,91750,yes,yes,no,cellular,Govt,34732.00,1.00
716108283,49,Male,4,Graduate,Single,FL,91750,yes,no,no,cellular,Govt,80120.00,3.00
716111808,45,Female,3,Unknown,Single,MA,91750,yes,no,yes,cellular,Selfemployeed,14975.00,3.00
716112933,50,Female,3,Post-Graduate,Married,FL,91750,yes,yes,no,telephone,Selfemployeed,1250.00,1.00
716116383,59,Male,1,High School,Married,NY,91750,yes,yes,no,cellular,White-collar,73978.00,1.00
716118633,55,Male,0,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,57971.00,2.00
716122008,49,Female,3,Unknown,Married,FL,91750,no,yes,no,unknown,White-collar,29492.00,1.00
716123283,52,Female,0,Graduate,Single,NJ,91750,no,no,no,cellular,Businessman,186953.00,2.00
716124408,52,Male,2,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,104100.00,3.00
716127333,47,Female,4,Unknown,Married,NY,91750,no,no,no,cellular,Retirees,25100.00,2.00
716128083,42,Female,0,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,8250.00,3.00
716129208,55,Female,2,Graduate,Married,TX,91750,yes,yes,yes,cellular,Selfemployeed,14975.00,1.00
716131083,50,Male,2,High School,Married,FL,91750,no,yes,yes,cellular,Blue-collar,72245.00,3.00
716134533,61,Male,0,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,60778.00,3.00
716136333,56,Female,0,Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,31850.00,1.00
716138958,35,Male,2,Post-Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,41377.00,3.00
716139933,49,Female,2,Uneducated,Single,TX,91750,no,yes,no,cellular,White-collar,29553.00,3.00
716142858,57,Female,3,Uneducated,Married,FL,91750,no,yes,no,cellular,Retirees,45163.00,3.00
716144058,52,Female,3,Unknown,Married,TX,91750,yes,yes,no,unknown,Blue-collar,17799.00,1.00
716147658,40,Male,2,Unknown,Single,TX,91750,yes,no,no,unknown,Businessman,76276.00,1.00
716149383,49,Female,1,Post-Graduate,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,14975.00,2.00
716150358,33,Male,2,Doctorate,Single,CA,90275,yes,yes,yes,cellular,Businessman,185875.00,3.00
716151858,42,Female,5,Unknown,Unknown,NJ,91750,no,yes,yes,cellular,Businessman,212196.00,2.00
716154258,42,Female,3,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,20348.00,3.00
716156508,32,Male,1,High School,Married,CA,91750,yes,no,no,cellular,Blue-collar,50110.00,1.00
716157408,62,Female,1,Uneducated,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,54425.00,3.00
716159958,54,Male,3,High School,Married,NY,91750,yes,no,yes,unknown,Businessman,157404.00,2.00
716160708,47,Male,5,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,96289.00,3.00
716162583,45,Female,2,High School,Married,CA,91750,yes,yes,no,unknown,White-collar,18688.00,1.00
716165508,48,Male,4,Graduate,Married,TX,91750,no,yes,no,cellular,Retirees,65468.00,3.00
716169258,33,Female,1,Doctorate,Unknown,NY,91750,no,yes,no,unknown,Selfemployeed,14834.00,3.00
716170308,53,Male,2,Doctorate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,75215.00,2.00
716171358,57,Male,2,Uneducated,Married,NJ,91750,yes,no,no,cellular,Businessman,63719.00,2.00
716174433,37,Female,2,Unknown,Single,FL,91750,yes,yes,no,cellular,Govt,28417.00,1.00
716176683,42,Male,5,Graduate,Married,FL,91750,no,yes,no,cellular,Selfemployeed,63708.00,1.00
716177583,53,Male,3,Graduate,Married,FL,91750,no,yes,no,telephone,Govt,75400.00,1.00
716178483,49,Male,3,Graduate,Married,TX,91750,no,no,no,cellular,Retirees,58087.00,3.00
716181858,41,Male,2,High School,Married,NY,91750,no,yes,no,cellular,White-collar,71868.00,3.00
716183283,39,Female,1,Graduate,Unknown,NY,91750,yes,yes,no,unknown,Selfemployeed,38874.00,2.00
716186883,48,Female,2,Doctorate,Married,TX,91750,no,yes,yes,cellular,White-collar,50797.00,2.00
716194683,38,Female,2,Graduate,Married,TX,91750,no,no,no,telephone,Retirees,22624.00,1.00
716198358,38,Female,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Govt,17129.00,1.00
716199408,47,Male,2,Graduate,Married,NY,91750,no,yes,no,unknown,Retirees,84987.00,2.00
716201133,35,Female,2,Graduate,Married,FL,91750,no,no,no,cellular,Blue-collar,56306.00,3.00
716201883,48,Female,2,Doctorate,Single,CA,90025,yes,no,no,cellular,Businessman,180343.00,3.00
716203308,43,Female,2,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,10212.00,3.00
716204883,61,Male,1,Unknown,Single,NJ,91750,no,no,no,cellular,Blue-collar,45522.00,2.00
716207508,50,Female,1,Unknown,Single,NY,91750,no,no,no,cellular,Blue-collar,19619.00,3.00
716210283,52,Female,1,Post-Graduate,Married,HI,91750,yes,no,no,unknown,Selfemployeed,14975.00,1.00
716211258,49,Female,4,High School,Married,FL,91750,yes,no,no,cellular,Govt,19334.00,2.00
716212383,40,Male,4,Unknown,Single,FL,91750,no,yes,no,cellular,Businessman,71289.00,3.00
716214108,50,Male,3,Graduate,Unknown,FL,91750,yes,yes,no,cellular,Businessman,84053.00,2.00
716216958,65,Male,0,Graduate,Single,CA,91750,yes,no,no,cellular,Govt,59799.00,2.00
716218908,43,Female,3,Graduate,Single,VA,91750,yes,no,no,cellular,Govt,31049.00,1.00
716219808,43,Female,4,Graduate,Single,FL,91750,yes,no,no,unknown,Selfemployeed,14975.00,3.00
716222808,44,Female,4,High School,Single,TX,91750,no,no,no,cellular,Retirees,15699.00,2.00
716223708,42,Female,4,Uneducated,Married,TX,91750,yes,no,no,cellular,Selfemployeed,2565.00,3.00
716225433,47,Female,2,High School,Married,FL,91750,yes,yes,yes,cellular,Govt,34793.00,2.00
716229108,39,Male,1,Graduate,Married,VA,91750,yes,yes,yes,cellular,Blue-collar,73696.00,1.00
716230158,56,Male,3,Unknown,Married,NY,91750,no,yes,yes,cellular,Blue-collar,56059.00,1.00
716231133,55,Female,2,Graduate,Single,NY,91750,no,no,no,unknown,White-collar,37567.00,2.00
716235783,47,Female,3,Unknown,Married,NY,91750,yes,no,no,cellular,Selfemployeed,48659.00,1.00
716236683,46,Male,2,High School,Married,CA,91750,no,no,no,cellular,Selfemployeed,51617.00,1.00
716237508,47,Male,5,Graduate,Married,CA,91750,no,yes,yes,cellular,Businessman,65541.00,5.00
716238483,45,Male,4,Unknown,Married,TX,91750,yes,no,no,cellular,White-collar,118016.00,2.00
716239383,37,Female,2,Doctorate,Single,CA,91750,no,no,no,cellular,White-collar,51451.00,3.00
716244033,42,Female,1,Graduate,Married,CA,91750,yes,yes,no,telephone,Selfemployeed,14975.00,2.00
716244933,55,Male,2,Unknown,Single,NJ,91750,no,no,no,cellular,Selfemployeed,73708.00,3.00
716245833,26,Male,1,High School,Single,FL,91750,no,yes,no,telephone,Govt,64275.00,5.00
716246733,49,Male,3,High School,Married,NY,91750,no,no,no,cellular,Retirees,73975.00,3.00
716247708,39,Male,2,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,152967.00,3.00
716249508,44,Female,2,Graduate,Married,CA,91750,yes,yes,no,cellular,Retirees,54950.00,3.00
716251608,34,Female,4,High School,Married,TX,91750,no,no,no,cellular,White-collar,59004.00,3.00
716253858,49,Female,3,High School,Single,NJ,91750,no,no,no,cellular,Selfemployeed,14975.00,3.00
716256483,39,Male,1,Uneducated,Married,NY,91750,yes,no,no,cellular,Retirees,54513.00,3.00
716258358,45,Male,2,Uneducated,Married,TX,91750,no,no,no,cellular,Businessman,101519.00,5.00
716260833,38,Male,1,Graduate,Single,CA,91750,no,no,no,cellular,Govt,113446.00,5.00
716262708,44,Male,4,Graduate,Married,FL,91750,no,no,no,cellular,White-collar,62985.00,5.00
716263533,60,Female,0,Uneducated,Married,FL,91750,yes,yes,no,cellular,Businessman,35281.00,2.00
716264358,48,Female,3,Unknown,Single,NY,91750,no,no,no,unknown,Selfemployeed,26675.00,5.00
716269308,42,Male,3,Uneducated,Single,TX,91750,no,yes,yes,cellular,Govt,53111.00,5.00
716271183,47,Female,4,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,14975.00,3.00
716272158,27,Male,0,Graduate,Single,TX,91750,no,yes,yes,unknown,White-collar,31576.00,5.00
716273133,41,Male,1,Graduate,Married,CA,91750,yes,yes,no,cellular,Blue-collar,81336.00,5.00
716277558,38,Female,2,Uneducated,Married,NY,91750,yes,yes,no,cellular,Govt,15641.00,2.00
716279508,44,Female,0,Graduate,Married,CA,91750,no,yes,no,unknown,Blue-collar,31069.00,3.00
716282208,33,Female,2,Graduate,Single,NJ,91750,yes,no,no,cellular,Selfemployeed,14975.00,3.00
716283108,52,Male,3,Graduate,Married,FL,91750,no,yes,no,cellular,Blue-collar,109616.00,2.00
716284308,30,Female,1,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,11805.00,5.00
716285358,40,Male,3,Graduate,Married,CA,91750,no,yes,yes,cellular,White-collar,32586.00,3.00
716288208,44,Male,4,Unknown,Single,NY,91750,no,no,no,cellular,Blue-collar,104732.00,3.00
716288958,56,Female,1,Post-Graduate,Married,CA,91750,no,yes,no,cellular,Blue-collar,49104.00,5.00
716290233,56,Female,1,High School,Single,NY,91750,yes,no,no,cellular,Blue-collar,12226.00,2.00
716292033,46,Male,5,Uneducated,Married,FL,91750,no,no,yes,cellular,Selfemployeed,79536.00,3.00
716296833,50,Male,2,High School,Unknown,TX,91750,yes,yes,no,cellular,White-collar,150384.00,3.00
716297658,42,Female,2,Unknown,Married,TX,91750,no,no,no,telephone,Selfemployeed,26844.00,5.00
716298633,54,Male,3,Graduate,Married,CA,91750,no,yes,no,cellular,White-collar,100545.00,5.00
716299608,42,Female,3,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,19760.00,5.00
716302383,41,Female,3,Uneducated,Single,TX,91750,no,no,yes,unknown,Selfemployeed,14975.00,2.00
716303583,44,Male,2,Uneducated,Married,FL,91750,no,no,no,cellular,Retirees,81693.00,3.00
716304483,50,Male,4,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,90696.00,5.00
716306583,46,Female,1,High School,Married,CA,91750,no,yes,yes,cellular,Blue-collar,25676.00,3.00
716307558,46,Female,1,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,23622.00,3.00
716308683,62,Female,0,Post-Graduate,Married,FL,91750,yes,no,no,cellular,Businessman,55769.00,3.00
716310633,57,Male,3,Graduate,Married,NJ,91750,no,yes,no,cellular,Govt,90922.00,2.00
716311683,65,Male,0,Graduate,Single,FL,91750,yes,yes,yes,cellular,White-collar,37551.00,5.00
716313858,43,Male,5,Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,68735.00,2.00
716315508,42,Female,4,Graduate,Single,CA,91750,no,no,no,unknown,Selfemployeed,12150.00,5.00
716317458,49,Female,4,High School,Single,TX,91750,no,no,no,unknown,Selfemployeed,14975.00,3.00
716319258,52,Female,5,Graduate,Single,SC,91750,yes,no,no,cellular,Retirees,103132.00,3.00
716321583,41,Female,4,High School,Single,TX,91750,yes,no,no,telephone,White-collar,37400.00,2.00
716322783,51,Male,3,Graduate,Married,TX,91750,no,no,no,telephone,Retirees,67739.00,3.00
